StartDate,EndDate,Progress,Duration (in seconds),ResponseId,consent,english_check,age,gender_raw,gender,party_affil,use_twitter,interact_senator,engage_1,engage_2,engage_3,engage_4,engage_5,engage_6,engage_7,engage_8,engage_9,engage_10,engage_11,engage_12,engage_13,engage_14,engage_15,engage_16,engage_17,engage_18,engage_19,engage_20,engage_21,engage_22,engage_23,engage_24,engage_25,dismiss_26,dismiss_27,dismiss_28,dismiss_29,dismiss_30,dismiss_31,dismiss_32,dismiss_33,dismiss_34,dismiss_35,dismiss_36,dismiss_37,dismiss_38,dismiss_39,dismiss_40,dismiss_41,dismiss_42,dismiss_43,dismiss_44,dismiss_45,dismiss_46,dismiss_47,dismiss_48,dismiss_49,dismiss_50,dismiss_51,dismiss_52,dismiss_53,dismiss_54,dismiss_55,dismiss_56,dismiss_57,dismiss_58,dismiss_59,dismiss_60,dismiss_61,dismiss_62,dismiss_63,dismiss_64,dismiss_65,dismiss_66,dismiss_67,dismiss_68,dismiss_69,dismiss_70,dismiss_71,dismiss_72,dismiss_73,dismiss_74,dismiss_75,dismiss_76,dismiss_77,dismiss_78,engage_79,engage_80,engage_81,engage_82,engage_83,engage_84,engage_85,engage_86,engage_87,engage_88,engage_89,engage_90,engage_91,engage_92,engage_93,engage_94,engage_95,engage_96,engage_97,engage_98,engage_99,engage_100,engage_101,engage_102,engage_103,engage_104,engage_105,engage_106,dismiss_107,dismiss_108,dismiss_109,dismiss_110,dismiss_111,dismiss_112,dismiss_113,dismiss_114,dismiss_115,dismiss_116,dismiss_117,dismiss_118,dismiss_119,dismiss_120,dismiss_121,dismiss_122,dismiss_123,dismiss_124,dismiss_125,dismiss_126,dismiss_127,dismiss_128,dismiss_129,dismiss_130,dismiss_131,dismiss_132,dismiss_133,dismiss_134,dismiss_135,dismiss_136,dismiss_137,dismiss_138,dismiss_139,dismiss_140,dismiss_141,dismiss_142,dismiss_143,dismiss_144,dismiss_145,dismiss_146,dismiss_147,dismiss_148,dismiss_149,dismiss_150,dismiss_151,dismiss_152,dismiss_153,dismiss_154,dismiss_155,dismiss_156,dismiss_157,dismiss_158,dismiss_159,dismiss_160,dismiss_161,dismiss_162,dismiss_163,dismiss_164,dismiss_165,dismiss_166,dismiss_167,dismiss_168,dismiss_169,dismiss_170,dismiss_171,dismisses,engages,dif,quality_check
1/25/22 19:36,1/25/22 19:50,100,821,R_2aQgjf2n9a53Cnf,1,2,33,Male,m,6,yes,no,,,21,,,,,26,,,,77,,,,,,,77,,,,,32,,,,,,,,,0,,,,89,,,,,,,,,,,,,,91,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.2,46.6,10.4,1
1/25/22 19:48,1/25/22 19:51,100,190,R_2zUqO6R1PCWat1A,1,2,28,Male,m,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,45,,,,,,,,45,,,,,0,,,,,,,50,,,,,,,,,,,,,100,,,,,45,,,,,,,,,,,,,,,,,,,,55,,50,,,,,,,,,,,,,,,,,,,,85,,,,,,67,38,-29,1
1/25/22 19:37,1/25/22 19:52,100,899,R_2wNqFiSpBRbHyyV,1,2,49,male,m,1,yes,yes once,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,65,,,,,,57,,,,,59,65,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,56,,64,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,83,,,,,,,,,,62.4,60.2,-2.2,1
1/25/22 19:49,1/25/22 19:52,100,203,R_3R9JxVQWoqwvFuf,1,2,33,Male,m,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,75,,,,,,,65,59,,,,,,57,,,,,,,,47,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,52,,,,,,,,,,,,,,,,,,49,,60,,,,,,,,,,,,,52.2,61.2,9,1
1/25/22 19:26,1/25/22 19:53,100,1591,R_2WTeTNRKAJCbbsh,1,2,57,Female,f,4,yes,no,,,,,80,,77,,,,80,,,,,,,,90,,61,,,,,,,72,,,,,,,,,,,,,,50,,,,,,,,,,,,82,,,,92,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,77.6,10.6,2
1/25/22 19:43,1/25/22 19:53,100,609,R_3Ra16wtkelLHqQK,1,2,33,Male,m,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,88,,,,80,,,,72,,,,,,,,80,,,,,,,,,,90,,,,,,,90,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,95,,,,,,,,89,81,-8,1
1/25/22 19:49,1/25/22 19:53,100,227,R_To4ItwrSLPVHvP3,1,2,39,male,m,4,no,no,65,,,,,,62,,,,,,,,67,,,63,,,,,,,63,,,,63,,,,,,,,,,,,,,64,,,,,,47,,,,,,,,,,,,,,,75,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2,64,1.8,1
1/25/22 19:47,1/25/22 19:54,100,403,R_1QilrTNK1rSgcTy,1,2,54,Female,f,4,no,yes once,,97,,,,,,,100,,,,40,,,89,,,,,,70,,,,,,,,,,,100,,,,,100,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,79.2,-20.8,1
1/25/22 19:41,1/25/22 19:54,100,751,R_C4j1CYGPbUEO1hv,1,2,21,female,f,5,no,yes once,75,,,,,,83,,,,86,,,,,,,,,85,55,,,,,,,,,,,,,,,57,,,53,,,,,,,,,,,,,,,,94,,,,61,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,76.8,5.8,1
1/25/22 19:53,1/25/22 19:54,100,68,R_2Cmk7ikH1e5FnX1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 19:54,1/25/22 19:54,100,32,R_3CWxlVDwkA7i9m0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 19:49,1/25/22 19:55,100,343,R_3PdHyZaPq9QtyeM,1,2,39,Male,m,5,yes,no,,70,,,,,,,,70,,75,,,,,80,,,,,,85,,,,70,,,,,,,,,,,,,,,,,,85,,70,,,,,,,,,,,,,,,,,,80,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,76,-1,1
1/25/22 19:48,1/25/22 19:55,100,380,R_1Nt4x9A2ccZHC5z,1,2,31,Male,m,1,yes,yes once,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,52,,,,,,99,,,,,,,87,,100,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,65,,,,,,,,,,,,,,,,58,,,,,,,,,53,,,,,,,,,,,72,79.75,7.75,1
1/25/22 19:47,1/25/22 19:55,100,534,R_2tgk2YPkPDJsDFj,1,2,34,male,m,2,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,81,,,,,,72,,,,,,,71,,,82,,,,,,,,,,,75,,,,,,,,,,,82,,,,,,,,,,,,,85,,,,,,,,,,,,,91,,,,,,,,,,,,72,,,,,,,,,81,77.6,-3.4,1
1/25/22 19:53,1/25/22 19:58,100,304,R_2y763rQMAqcksqj,1,2,35,male,m,4,yes,yes once,,,32,,,45,,,,,,,,,18,,,,53,,,37,,,,,,,,,,,,51,,,,,,,,68,,,,,,77,,,,,,,,,,,,,,,,,,,47,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,37,-26,1
1/25/22 19:50,1/25/22 19:58,100,520,R_38KzfPtmYGuWcH7,1,2,62,Female,f,4,no,no,,,,91,,,,86,,,,,54,,,,,,,91,,,,82,,,,,,,,84,,,,,,,,,,,,,,94,,,,,,51,,,,,,,,,,,,,,93,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6,80.8,4.2,1
1/25/22 19:54,1/25/22 19:59,100,249,R_1MQIadqzjSSslJ9,1,2,41,Male,m,4,yes,no,,,,,19,,,,24,,,,,15,,19,,,,,,,,,19,,,,,,17,,,,,,,,,,,,,13,,,,,,,,,,20,,,,,,19,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,19.2,1.4,1
1/25/22 19:56,1/25/22 20:01,100,282,R_28zznjpdpjvyai4,1,2,29,male,m,4,yes,no,,,60,,,,,,,65,60,,,,,,,65,,,70,,,,,,,,,,,,,,75,,,,,,50,,,,,,,,,,,,,,,54,,,,,55,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.8,64,8.2,1
1/25/22 19:52,1/25/22 20:01,100,545,R_3FXJfwzJW1oz1cV,1,2,33,female,f,2,yes,yes once,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,81,,,,,,,69,,,,78,,,,,,,,,61,,,97,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,95,,,,83,,,,,,,,,,,,,,,,,,,,,,87,,,89.8,70,-19.8,1
1/25/22 19:52,1/25/22 20:04,100,685,R_3Jws9kFAqRGH80Z,1,2,61,male,m,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,50,,,50,,,,,,,,55,,,,50,,,,,,,,,50,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,60,54,51,-3,1
1/25/22 20:03,1/25/22 20:06,100,178,R_7PUtOSkEedZJrUJ,1,2,23,Male,m,2,yes,yes once,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,87,,,,,,,,55,,,,,,45,,52,,,,,,,,,,,,,,,90,,,,,,,,,,66,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,92,,,,,76.4,56.8,-19.6,1
1/25/22 20:05,1/25/22 20:06,100,46,R_22QB4BgpcpTnqt8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 20:05,1/25/22 20:06,100,45,R_1f8exvHZWdQaGix,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 20:06,1/25/22 20:07,100,97,R_1rlGu09aeBCdv1S,1,2,20,Male,m,3,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,50,,,,,50,,,,,,,50,,,,,,50,,,,,,,,,,,,50,,,,,,50,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,50,,,,,,,,,,,,50,,,,,,,50,50,0,1
1/25/22 20:07,1/25/22 20:08,100,36,R_31sbZbxe3hRl1rQ,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 19:59,1/25/22 20:12,100,756,R_1jq8Bo6LDF6eLxD,1,2,50,Male,m,4,yes,no,60,,,,,75,,,,,,,50,,,,45,,,,,,,49,,,,50,,,,,,,,,,,,70,,,,,,,,,,80,,,,,,,,,,,,,,,70,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,55.8,-9.2,1
1/25/22 19:57,1/25/22 20:14,100,1022,R_2Y9yMoq7P2XFaW2,1,2,41,fem,f,2,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,56,,,,,,,,56,,,,,56,,,45,,,,,,,,,,,,,,,,48,,,,,,,,,,,,51,,,,,,,,,,,57,,,,,,,,,56,,,,,,,,,,,50,,,,,,,,,,,,52.4,52.6,0.2,1
1/25/22 20:05,1/25/22 20:15,100,582,R_tGsf1zjX64IGXPX,1,2,28,male,m,3,yes,yes once,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,71,,,67,,,,,73,,,,,,,,50,,,,,,,,,,,,,,50,,,,,,,,,,,,50,,,,,84,,,,,,,,,,,,,,,,,,,,,15,,,,,50,,,,,,,,,,,49.8,63.2,13.4,1
1/25/22 20:00,1/25/22 20:15,100,895,R_2PaRRjUkKCck6WL,1,2,80,male,m,1,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,30,,,80,,,,,,,,,70,,,,,,51,,50,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,100,,,,,,,90,,,,,,,,,,,,,,,,,,100,,,,,,88,56.2,-31.8,1
1/25/22 20:05,1/25/22 20:15,100,594,R_1Qyhpas9NeQ45D0,1,2,26,Male,m,3,yes,yes once,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,,,,95,,,,85,,,99,,,,,,70,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,10,25,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,50,,,,32,86.8,54.8,1
1/25/22 20:07,1/25/22 20:15,100,504,R_22lgARUhdir5vwV,1,2,34,Male,m,3,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,50,,,,,,,,50,,,70,,,,,,75,,,,,,50,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,50,,,50,,,,,,,,,,,,,,,,,65,,,,,,,,53,59,6,1
1/25/22 20:08,1/25/22 20:16,100,442,R_qxBAVUX5M6NqAEN,1,2,57,female,f,5,yes,yes once,,,,,56,,,,58,,,,,64,,69,,,,,,,75,,,,,,,,,,,,,81,,,,,,,,61,,,59,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4,64.4,-3,1
1/25/22 20:10,1/25/22 20:19,100,557,R_2Sdg8KCzC7mAkEl,1,2,66,female,f,4,yes,no,,,,50,,,40,,,,,,,,61,,,,78,,87,,,,,72,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,72,,,,,72,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2,63.2,-14,1
1/25/22 20:12,1/25/22 20:21,100,535,R_3McyxQ9asgZuK3i,1,2,33,Male,m,5,yes,yes regularly,,100,,,,,,,,90,100,,,,,,,90,,,,,,,100,,,,,,100,,,,,,,,,,,,100,,,,,,,,95,,,,,,,,,,100,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,96,-2,1
1/25/22 20:15,1/25/22 20:22,100,366,R_1l02BJOu1v8DWph,1,2,25,Male,m,1,yes,yes once,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,90,,,,,,,,,,100,,,,65,,,65,,,,,,,,,,,,,,,,,35,,,70,,,,,,,,,,,,,,,50,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,75,62,81,19,1
1/25/22 20:18,1/25/22 20:23,100,345,R_24AvL8BoW9L6ppJ,1,2,57,Female,f,6,no,no,,,,39,,,,50,,,,53,,,,,,41,,,,50,,,,,,,,,,,,61,,,,,,,,69,,,,,,,,,,50,,,,,,,,,,,59,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.2,46.6,-13.6,1
1/25/22 20:20,1/25/22 20:23,100,205,R_3qx3bAPqoLXwg7e,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 20:27,1/25/22 20:27,100,34,R_325B0lm4F1DYNBY,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 20:27,1/25/22 20:27,100,17,R_3sBwsLuiwprznj7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/25/22 20:03,1/25/22 20:31,100,1627,R_1itGwxLNwc1p320,1,2,40,female,f,5,yes,yes once,,85,,,,,12,,,,65,,,,,,,,,50,,,,,60,,,,,,,100,,,,,,,,,72,,,,,,,,,,,,,,100,,,,,,,,,,,,70,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.4,54.4,-30,1
1/25/22 20:11,1/25/22 20:32,100,1295,R_2CIhESetkZFKY2W,1,2,49,male,m,6,no,no,,,,,20,,,100,,,,50,,,,,,,80,,,80,,,,100,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,66,-34,1
1/25/22 20:24,1/25/22 20:35,100,676,R_2xxROo5gSgxm9Oj,1,2,31,female,f,6,yes,yes once,30,,,,,92,,,,,,,,87,,,,,,40,,,80,,,,,,,,,,,,21,,100,,,,,,,,,,,,,,,,,,,,70,81,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.2,65.8,7.6,1
1/25/22 20:07,1/25/22 20:38,100,1848,R_1fiIBeTceLBdfZc,1,2,44,female,f,4,yes,yes once,,,72,,,,,,,83,,,81,,,,92,,,,71,,,,,,,,,39,,,,,,,,40,,,,,,,,,,,31,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2,79.8,51.6,1
1/25/22 20:30,1/25/22 20:39,100,562,R_1MYsdY6NG3551r6,1,2,45,Female,f,5,yes,yes once,,50,,,,,,,100,,,,,,40,95,,,,,,,,85,,,,,,,,,,,,100,,,,,,,,,,100,,,,,,,90,,,,,,,,,100,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,74,-23,1
1/25/22 20:34,1/25/22 20:42,100,452,R_1mVkx0LNgZar2J8,1,2,24,male,m,5,yes,yes regularly,,,,,51,,,100,,,,,100,,,,,,,80,,,,,48,,,,,,,,9,,,,,,,,,,,,,100,,100,,,,,,,,,,,,,,,,,,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,75.8,-6,1
1/25/22 20:39,1/25/22 20:43,100,236,R_2fblIpV63ihNnxf,1,2,39,male,m,6,yes,yes regularly,,,1,,,,67,,,,33,,,,,,,51,,,,,,28,,,,,84,,,,,,,,,,,,,,85,,,,,,,,,,,63,,,,65,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,36,-38,1
1/25/22 20:42,1/25/22 20:51,100,527,R_1OCQGUUF2mg6GCK,1,2,53,Male,m,5,no,no,70,,,,,,,,,82,,,,,50,,65,,,,,,50,,,,90,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,92,,,94,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.4,63.4,-28,1
1/25/22 20:48,1/25/22 20:59,100,658,R_31tka7UwKs3uXiu,1,2,21,male,m,3,yes,yes once,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,70,,,,55,,,,,,48,,,,,,54,,,,,,,,,,,,72,,,,,,,,,45,,,,,,,,,,,,,,,,,,42,,,,,,,,,,64,,,,,,,57,,,,,,,,,,,,56,57,1,1
1/25/22 20:56,1/25/22 21:04,100,484,R_33qyivyMaSUR3tS,1,2,32,Male,m,6,yes,no,,,,60,,,,,85,,,,,65,,80,,,,,,100,,,,,,70,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,75,,,,,,100,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,78,-11,1
1/25/22 20:56,1/25/22 21:07,100,650,R_3Ok370GwBGhey0I,1,2,47,Male,m,6,yes,yes once,,,,,62,74,,,,,,62,,,,,,,92,,74,,,,,,,,,100,,,,,,,,,,,84,,,,,,,,,,,,100,,,,,,,,100,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.2,72.8,-22.4,1
1/25/22 21:05,1/25/22 21:08,100,190,R_1MYTWVFvkrgdNep,1,2,32,Female,f,6,yes,yes regularly,50,,,,,100,,,,,,50,,,,,,50,,,,,,,70,,,,,,,,20,,,,,,100,,,,,,,,,,,,,50,,,,,,,,,,,,,50,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,64,0,1
