ID,studyID,created_at,senator,text,source,is_quote,likes,retweets,hashtags,urls_url,link,urls_t.co,urls_expanded_url,media_or_link,media_url,media_t.co,media_expanded_url,media_type,mentions_screen_name,lang,quoted_text,quoted_created_at,quoted_source,quoted_like_count,quoted_retweet_count,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,status_url,name,sen_race,sen_gender,location,description,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,party,party2,coder1,coder2,coder1_category,coder2_category,coders_agreed,engage,dismiss,neither,category,ideology,followers,year,year2,length,1a_code,in_1a,TOXICITY,allnone,certitude,tone_pos,tone_neg,polite,moral
107,,2/12/20 19:42,ChrisCoons,"Attorney General Barr is demonstrating that he believes he works for President Trump, not the American people. This a critical moment for the rule of law in this country, and Republicans and Democrats should speak out.",Twitter Media Studio,FALSE,264,65,,,,,,yes,http://pbs.twimg.com/amplify_video_thumb/1227678920071405570/img/P5YYXzooH6LrCzSd.jpg,https://t.co/uuY7OSYsQG,https://twitter.com/ChrisCoons/status/1227679495643107328/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1227679495643107328,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,engage,neither,0,0,0,1,neither,-0.229,19.934,2020,11,218,no_match,no_match,0.026722329,0,0,0,0,0,0
108,,1/28/20 18:04,ChrisCoons,I'm urging my Republican colleagues to consider: How will they look in the eyes of history if they refuse to seek the full truth in this trial?,Twitter for iPhone,FALSE,98,24,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1222219011129323521,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.229,19.934,2020,11,143,no_match,no_match,0.08635602,0,0,0,3.7,0,0
109,,1/27/20 2:03,ChrisCoons,"This report further underlines why my Republican colleagues should be working across the aisle to ensure we hear relevant testimony and receive documents from Ambassador Bolton, along with Mick Mulvaney, Robert Blair, and Michael Duffey, who should testify before the Senate.",Twitter for iPhone,FALSE,202,51,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1221614570726404096,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.229,19.934,2020,11,275,no_match,no_match,0.04165838,0,0,0,0,0,0
110,,1/22/20 20:56,ChrisCoons,"Last night, Senate Republicans spoke in a clear, unified voice to say they don't want to see any documents or hear from any witnesses. History and the American people are watching.",Twitter Media Studio,FALSE,335,86,,,,,,yes,http://pbs.twimg.com/amplify_video_thumb/1220087479103033344/img/c3ZNSCXcOVKj92tX.jpg,https://t.co/2rroNQcDtp,https://twitter.com/ChrisCoons/status/1220087886109913090/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1220087886109913090,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.229,19.934,2020,11,180,no_match,no_match,0.023460433,0,0,0,0,0,0
111,,1/9/20 20:44,ChrisCoons,It's ridiculous that the White House and Senate Republicans are blocking testimony from witnesses the American people deserve to hear from.,Twitter for iPhone,FALSE,98,10,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1215373688876544000,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.229,19.934,2020,11,139,no_match,no_match,0.41950125,0,0,0,4.76,0,9.52
112,DE1,12/18/19 20:29,ChrisCoons,"At a time when it seems Republicans and Democrats can't agree on much, Senators of both parties and our staffs share a deep admiration and gratitude for the work of the Capitol Police. Thank you for your service and for keeping us safe!",TweetDeck,FALSE,25,9,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/ChrisCoons/status/1207397506298105856,Senator Chris Coons,white,male,"Wilmington, DE","Father, husband, U.S. Senator from Delaware",FALSE,199340,4182,2884,15749,792,7/5/08 11:17,TRUE,https://t.co/xBCHCdwhCz,http://coons.senate.gov,democrat,democrat,Lara,Sebastian,engage,neither,0,1,0,0,engage,-0.229,19.934,2019,10,236,no_match,no_match,0.021380141,0,0,13.95,0,2.33,0
113,,10/25/20 1:37,SenCortezMasto,"This is Ivya young Nevadan who has benefited from the #ACA's protections for people with preexisting conditions. By jamming through the president's #SCOTUS nominee, Senate Republicans have shown that they're willing to ignore the voices of Americans like Ivy who rely on the ACA.",Twitter Web App,FALSE,237,76,ACA SCOTUS,,,,,yes,http://pbs.twimg.com/media/ElI4Y4PWkAAkwV8.jpg,https://t.co/McGyyMhxXx,https://twitter.com/SenCortezMasto/status/1320177532663222273/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenCortezMasto/status/1320177532663222273,Senator Cortez Masto,latinx,female,,U.S. Senator from the great state of Nevada.,FALSE,54887,930,1219,9456,1678,12/20/16 20:53,TRUE,https://t.co/v6sRnbH7nI,http://cortezmasto.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,,5.4887,2020,11,279,no_match,no_match,0.08420804,0,0,2.27,0,0,0
114,,10/5/20 14:42,SenCortezMasto,"Senate Republicans have shown that they want to go back to the days when being a woman was considered a preexisting condition by attempting to repeal the #ACA. If they are successful in confirming Amy Coney Barrett to #SCOTUS, our country will go back instead of moving forward.",Twitter Web App,FALSE,552,191,ACA SCOTUS,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenCortezMasto/status/1313127381608079361,Senator Cortez Masto,latinx,female,,U.S. Senator from the great state of Nevada.,FALSE,54887,930,1219,9456,1678,12/20/16 20:53,TRUE,https://t.co/v6sRnbH7nI,http://cortezmasto.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,,5.4887,2020,11,278,no_match,no_match,0.06372416,0,0,2.08,0,0,0
115,DD23,9/12/20 18:13,SenCortezMasto,Republicans in Congress should be working with us to protect #USPS and the integrity of our election. This shouldn't be up for debate.,TweetDeck,FALSE,31,6,USPS,lasvegassun.com/news/2020/sep/…,yes,https://t.co/TIznOgQi3l,https://lasvegassun.com/news/2020/sep/02/i-stand-with-the-postal-service/,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenCortezMasto/status/1304845481210765313,Senator Cortez Masto,latinx,female,,U.S. Senator from the great state of Nevada.,FALSE,54887,930,1219,9456,1678,12/20/16 20:53,TRUE,https://t.co/v6sRnbH7nI,http://cortezmasto.senate.gov,democrat,democrat,Lara,Sebastian,neither,dismiss,0,0,1,0,dismiss,,5.4887,2020,11,134,no_match,no_match,0.01492445,0,0,0,0,0,0
116,,7/30/20 17:30,SenCortezMasto,"The president made clear he has no respect for our system of checks and balances with his reckless disregard of the recent #SCOTUS #DACA decision. And instead of working to help #Dreamers, Senate Republicans opposed an effort to pass the #DreamAndPromiseAct.",Twitter Web App,FALSE,28,4,SCOTUS DACA Dreamers DreamAndPromiseAct,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenCortezMasto/status/1288889802528624642,Senator Cortez Masto,latinx,female,,U.S. Senator from the great state of Nevada.,FALSE,54887,930,1219,9456,1678,12/20/16 20:53,TRUE,https://t.co/v6sRnbH7nI,http://cortezmasto.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,,5.4887,2020,11,258,no_match,no_match,0.1008549,2.44,0,4.88,4.88,0,0
117,,3/10/21 0:00,SenDuckworth,"Couldn't agree more, @SenatorHassan. It's outrageous that despite the devastating toll COVID has had on seniors and people with disabilities not a single Republican voted in support of the American Rescue Plan to help them. This funding will literally save lives.",Twitter Web App,TRUE,642,119,,twitter.com/SenatorHassan/…,yes,https://t.co/7bVyqqcVJ5,https://twitter.com/SenatorHassan/status/1369314772613742597,yes,,,,,SenatorHassan,en,Proud to work with @SenDuckworth and @SenBobCasey to secure nearly $12.7 billion in this COVID-19 relief package for Medicaid Home and Community-Based Services. These services are lifesaving for older Americans and people who experience disabilities – this is a major win.,3/9/21 15:50,Twitter Web App,604,94,SenatorHassan,Sen. Maggie Hassan,155557,541,10514,,"New England sports fan, mom, crossword enthusiast, former governor, U.S. Senator for New Hampshire.",TRUE,https://twitter.com/SenDuckworth/status/1369437920579497989,Tammy Duckworth,asian,female,,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",FALSE,762979,7444,3981,9337,748,1/3/13 18:59,TRUE,https://t.co/LDObT9hkrZ,http://duckworth.senate.gov,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,0,1,neither,-0.335,76.2979,2021,12,263,no_match,no_match,0.08850401,0,7.32,7.32,2.44,0,2.44
118,DD37,2/13/21 23:15,SenDuckworth,Too many Republican senators are comfortable hiding behind their misguided belief that trying a former president for his actions in office is unconstitutional even as they refuse to answer whether actually inciting an insurrection is unconstitutional.,Twitter Web App,FALSE,4874,778,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenDuckworth/status/1360729258860154883,Tammy Duckworth,asian,female,,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",FALSE,762979,7444,3981,9337,748,1/3/13 18:59,TRUE,https://t.co/LDObT9hkrZ,http://duckworth.senate.gov,democrat,democrat,Lara,Sebastian,dismiss,neither,0,0,1,0,dismiss,-0.335,76.2979,2021,12,251,no_match,no_match,0.15001574,0,2.78,2.78,2.78,0,0
119,,2/13/21 4:08,SenDuckworth,Officer Eugene Goodman put his own safety on the line to save others. Republican or Democrat I'm glad we can all agree these are the actions of a true hero and awarded his bravery with the Congressional Gold Medal.,Twitter for iPhone,TRUE,1571,167,,twitter.com/CBSNews/status…,yes,https://t.co/wdPjmHuYOo,https://twitter.com/CBSNews/status/1360372396075712521,yes,,,,,,en,"Senators give standing ovation to Capitol Police Officer Eugene Goodman, who confronted rioters and directed lawmakers to safety during the January 6 riot. The Senate then unanimously passes legislation awarding Goodman the Congressional Gold Medal https://t.co/YUg7sgxuDX https://t.co/Q0GrfiyjjQ",2/12/21 23:37,SnapStream TV Search,988,199,CBSNews,CBS News,8130211,570,297260,"New York, NY",Your source for original reporting and trusted news.,TRUE,https://twitter.com/SenDuckworth/status/1360440620859359236,Tammy Duckworth,asian,female,,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",FALSE,762979,7444,3981,9337,748,1/3/13 18:59,TRUE,https://t.co/LDObT9hkrZ,http://duckworth.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.335,76.2979,2021,12,214,no_match,no_match,0.013050216,2.56,0,15.38,0,0,2.56
120,,12/30/20 18:04,SenDuckworth,"It's not often that @SenateDems are on the same page w/Trump, but we agree that American families deserve $2,000 direct payments NOW. Mitch McConnell, it's time for a straight vote on the House bill. If @SenateGOP cared about struggling families, they'd stop blocking it.",Twitter for iPad,TRUE,950,219,,twitter.com/axios/status/1…,yes,https://t.co/9CjAfRQjZH,https://twitter.com/axios/status/1343999858777223174,yes,,,,,SenateDems SenateGOP,en,"NEW: Trump reacted to Mitch McConnell blocking Democrats' request for a vote on $2,000 stimulus payments, tweeting: ""Unless Republicans have a death wish, and it is also the right thing to do, they must approve the $2000 payments ASAP."" https://t.co/cnGFg3BBam",12/29/20 19:18,TweetDeck,1378,462,axios,Axios,578421,921,90489,,"Smart Brevity worthy of people's time, attention and trust. Subscribe to our newsletters: https://t.co/JCzYNLRRbk",TRUE,https://twitter.com/SenDuckworth/status/1344343582430408704,Tammy Duckworth,asian,female,,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",FALSE,762979,7444,3981,9337,748,1/3/13 18:59,TRUE,https://t.co/LDObT9hkrZ,http://duckworth.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.335,76.2979,2020,11,271,no_match,no_match,0.032559406,0,0,2.22,2.22,0,2.22
121,,12/22/20 3:41,SenDuckworth,"After McConnell, Trump and Republicans stonewalled Democrats for months, we were finally able to reach a deal that would provide some relief to hardworking Americanswhile also avoiding a government shutdown. But let's be clear: it's not enough.",Twitter Web App,FALSE,3546,580,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenDuckworth/status/1341227239128653825,Tammy Duckworth,asian,female,,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",FALSE,762979,7444,3981,9337,748,1/3/13 18:59,TRUE,https://t.co/LDObT9hkrZ,http://duckworth.senate.gov,democrat,democrat,Lara,Sebastian,engage,neither,0,0,0,1,neither,-0.335,76.2979,2020,11,244,no_match,no_match,0.08367105,0,0,2.7,0,0,0
122,,10/5/20 22:43,SenDuckworth,"While my two beautiful little girls are unique, my story of struggling with fertility is not. I hope my Republican colleagues fully consider the message that a vote for Judge Barret will send to families like mine.",Twitter Web App,FALSE,1505,353,,buzzfeednews.com/article/emaoco…,yes,https://t.co/4akJJN39BY,https://www.buzzfeednews.com/article/emaoconnor/ivf-amy-coney-barrett-supreme-court-tammy-duckworth-letter,yes,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenDuckworth/status/1313248375865835520,Tammy Duckworth,asian,female,,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",FALSE,762979,7444,3981,9337,748,1/3/13 18:59,TRUE,https://t.co/LDObT9hkrZ,http://duckworth.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.335,76.2979,2020,11,214,no_match,no_match,0.049898956,0,2.7,5.41,2.7,0,2.7
123,,10/2/20 2:21,SenDuckworth,To all my Republican colleagues who met my Maile that historic dayI urge you to look within your souls. Look within & consider whether someone who supports those beliefs is capable of serving as an impartial justice for ALL Americans on the highest court in the land. For life.,Twitter for iPhone,FALSE,23904,3163,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenDuckworth/status/1311853709945720832,Tammy Duckworth,asian,female,,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",FALSE,762979,7444,3981,9337,748,1/3/13 18:59,TRUE,https://t.co/LDObT9hkrZ,http://duckworth.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.335,76.2979,2020,11,277,no_match,no_match,0.0681194,4.17,0,4.17,0,0,2.08
124,,10/2/20 2:21,SenDuckworth,An open message to my Republican colleagues: You stood up. You applauded. You cuddled my beautiful daughter when she became the first infant on the Senate floor. So now I askhow could you support a Supreme Court nominee who supports those who believe Maile shouldn't exist?,Twitter for iPhone,FALSE,80654,16352,,,,,,no,,,,,,en,,,,,,,,,,,,,,https://twitter.com/SenDuckworth/status/1311853705361321984,Tammy Duckworth,asian,female,,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",FALSE,762979,7444,3981,9337,748,1/3/13 18:59,TRUE,https://t.co/LDObT9hkrZ,http://duckworth.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.335,76.2979,2020,11,273,no_match,no_match,0.13251819,0,0,8.7,0,0,0
125,,10/1/20 21:04,SenDuckworth,"While I'm glad Congress avoided a government shutdown, Americans need so much more. But instead of coming to the table to pass COVID-19 relief, Republicans would rather jam through their power-grab for a Supreme Court seat that will help overturn the ACA. My statement:",Twitter Web App,FALSE,473,147,,,,,,yes,http://pbs.twimg.com/media/EjRa80LWoAAo3bE.jpg,https://t.co/GUuJpH3QgV,https://twitter.com/SenDuckworth/status/1311773953136955401/photo/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenDuckworth/status/1311773953136955401,Tammy Duckworth,asian,female,,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",FALSE,762979,7444,3981,9337,748,1/3/13 18:59,TRUE,https://t.co/LDObT9hkrZ,http://duckworth.senate.gov,democrat,democrat,Lara,Sebastian,neither,neither,1,0,0,1,neither,-0.335,76.2979,2020,11,269,no_match,no_match,0.065721996,0,0,6.82,0,0,0
126,DD24,9/15/20 18:16,SenDuckworth,"While Senate Republicans are AWOL, Donald Trump is continuing to lie to Americans about the seriousness of the #COVID19 crisis while spewing racism & bigotry to distract us. Don't let him. The real problem is Donald Trump in the White House.",Twitter Media Studio,FALSE,724,281,COVID19,,,,,yes,http://pbs.twimg.com/amplify_video_thumb/1305933147754946563/img/DWJa-9wPx_OyTp3a.jpg,https://t.co/Lqy2ALa804,https://twitter.com/SenDuckworth/status/1305933600429412353/video/1,photo,,en,,,,,,,,,,,,,,https://twitter.com/SenDuckworth/status/1305933600429412353,Tammy Duckworth,asian,female,,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",FALSE,762979,7444,3981,9337,748,1/3/13 18:59,TRUE,https://t.co/LDObT9hkrZ,http://duckworth.senate.gov,democrat,democrat,Lara,Sebastian,dismiss,dismiss,1,0,1,0,dismiss,-0.335,76.2979,2020,11,241,no_match,no_match,0.3955794,0,2.5,0,5,0,2.5
