StartDate,EndDate,Progress,Duration (in seconds),ResponseId,consent,english_check,age,gender_raw,gender,party_affil,ideology,use_twitter,interact_senator,engage_1,engage_2,engage_3,engage_4,engage_5,engage_6,engage_7,engage_8,engage_9,engage_10,engage_11,engage_12,engage_13,engage_14,engage_15,engage_16,engage_17,engage_18,engage_19,engage_20,engage_21,engage_22,engage_23,engage_24,engage_25,dismiss_26,dismiss_27,dismiss_28,dismiss_29,dismiss_30,dismiss_31,dismiss_32,dismiss_33,dismiss_34,dismiss_35,dismiss_36,dismiss_37,dismiss_38,dismiss_39,dismiss_40,dismiss_41,dismiss_42,dismiss_43,dismiss_44,dismiss_45,dismiss_46,dismiss_47,dismiss_48,dismiss_49,dismiss_50,dismiss_51,dismiss_52,dismiss_53,dismiss_54,dismiss_55,dismiss_56,dismiss_57,dismiss_58,dismiss_59,dismiss_60,dismiss_61,dismiss_62,dismiss_63,dismiss_64,dismiss_65,dismiss_66,dismiss_67,dismiss_68,dismiss_69,dismiss_70,dismiss_71,dismiss_72,dismiss_73,dismiss_74,dismiss_75,dismiss_76,dismiss_77,dismiss_78,engage_79,engage_80,engage_81,engage_82,engage_83,engage_84,engage_85,engage_86,engage_87,engage_88,engage_89,engage_90,engage_91,engage_92,engage_93,engage_94,engage_95,engage_96,engage_97,engage_98,engage_99,engage_100,engage_101,engage_102,engage_103,engage_104,engage_105,engage_106,dismiss_107,dismiss_108,dismiss_109,dismiss_110,dismiss_111,dismiss_112,dismiss_113,dismiss_114,dismiss_115,dismiss_116,dismiss_117,dismiss_118,dismiss_119,dismiss_120,dismiss_121,dismiss_122,dismiss_123,dismiss_124,dismiss_125,dismiss_126,dismiss_127,dismiss_128,dismiss_129,dismiss_130,dismiss_131,dismiss_132,dismiss_133,dismiss_134,dismiss_135,dismiss_136,dismiss_137,dismiss_138,dismiss_139,dismiss_140,dismiss_141,dismiss_142,dismiss_143,dismiss_144,dismiss_145,dismiss_146,dismiss_147,dismiss_148,dismiss_149,dismiss_150,dismiss_151,dismiss_152,dismiss_153,dismiss_154,dismiss_155,dismiss_156,dismiss_157,dismiss_158,dismiss_159,dismiss_160,dismiss_161,dismiss_162,dismiss_163,dismiss_164,dismiss_165,dismiss_166,dismiss_167,dismiss_168,dismiss_169,dismiss_170,dismiss_171,dismisses,engages,dif,quality_check,comments
3/18/22 14:13,3/18/22 14:25,100,691,R_tKA9khbmPPmVPYB,1,2,27,Male,m,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,75,,,,,,50,,,70,,,,,85,,,,,,,,,,,,,,80,,,,,,,,,,,,,,75,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,50,,50,,,,,,,,,,,,65,72,7,1,
3/18/22 14:19,3/18/22 14:25,100,369,R_2U4P2SU3gXOrIi5,1,2,67,m,m,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,85,,,,,,,,81,,,,94,,,72,,,,,,,,,,,,,,55,,,,,,,,,,,91,,,,,,,,,,,,,,,,97,,,,,,,,,,,,97,,,,,81,,,,,,,,,,,,,84.2,80.8,-3.4,1,
3/18/22 14:16,3/18/22 14:25,100,524,R_bvCR2eBFdZA7ggF,1,2,41,male,m,4,6,1,2,,,,,50,,,,,50,,,80,,,65,,,,,,,0,,,,,15,,,,,,,,,,,,,,,,,,90,,,,,,,,,,60,,,,,,35,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,49,2,1,"While I like bipartisan appeals, there's a thin line between empty general pandering and issue-specific actionable cooperation."
3/18/22 14:20,3/18/22 14:25,100,307,R_YS1RDFa2je08N7X,1,2,24,male,m,3,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,60,,,,,,,50,,30,,,,,,,,,,40,50,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,50,,,,,,,,,,,,,,,,,40,,,,,,,40,,,,,,,,,,,44,46,2,1,
3/18/22 14:18,3/18/22 14:25,100,448,R_1DwMeyZgpjNux3H,1,2,36,male,m,3,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,30,,,,,,83,,,,,,,,,68,,57,,,,,,47,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,74,,,,,,,,,,,,,,,,80,,,,,,,,,,27,,,,,49.8,56.8,7,1,
3/18/22 14:23,3/18/22 14:27,100,216,R_3ha2gNX3QqrjE2K,1,2,19,Female,f,4,5,2,1,,55,,,,86,,,,,,,,,75,,,,50,,,85,,,,,,,,,,,,,,29,,,,,,,,,,51,,18,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.2,70.2,38,1,none
3/18/22 14:22,3/18/22 14:27,100,317,R_2Xily7xDTDikNxx,1,2,35,Male,m,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,71,,,,,,,,,68,,50,,,,,,,48,,,,,,,,,84,,,,,,,,,,,,,,50,,,,,,,52,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,50,,,57.6,60.4,2.8,1,
3/18/22 14:21,3/18/22 14:28,100,375,R_8wb23louUQRQ2C5,1,2,26,Male,m,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,86,,60,,,,,,80,,,,,,77,,,,,,,,,30,,,,,,,,,,,,,,,,,,34,,,,,,,,83,,,,,,,,,,,77,,,,,,,,,,,,,,24,,,,,,,,,49.6,64.6,15,1,
3/18/22 14:16,3/18/22 14:28,100,712,R_XgBXkN3xC5qAolr,1,2,72,male,m,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,85,,95,,,,,,,,,80,,,,,,85,,,,,95,,,,,,,,,,,,,95,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,95,,,,,95,87,-8,1,
3/18/22 14:20,3/18/22 14:29,100,533,R_3GfXC9FAXng10bo,1,2,45,male,m,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,90,,,,95,,,,,,,,,20,,50,,,,,,,,80,,,,,,,,,,,,,,,,,60,,,,,,,,,85,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,100,,,,,,84,66,-18,1,Thank You
3/18/22 14:24,3/18/22 14:29,100,267,R_1nUS6qWvIwcPAs5,1,2,22,male,m,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,46,,,,,,46,,,,,45,,,,,,,,45,,,,,,,,,,,,38,,,,,,,39,,,,,,,,,,,,,,,,,,,,,37,,,,38,,,,,,,,,,,31,,,,,,,,,,,,,36.6,45.6,9,1,
3/18/22 14:15,3/18/22 14:30,100,877,R_2qDEKOpiuhzgE7E,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22 14:30,3/18/22 14:36,100,325,R_2QYtZfmPBu6RrFk,1,2,46,male,m,4,4,1,3,,,100,,,,95,,,,83,,,,,,,82,,,,,,,87,,,,,,,,27,,,,,,,,,,91,,,,,,,,,,100,,,,,,,,92,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.2,89.4,9.2,1,
3/18/22 14:29,3/18/22 14:39,100,606,R_2QnUXsTXnBQiBc0,1,2,57,Female ,f,5,6,1,2,,,43,,,,,85,,,,,59,,,,,,,62,,,,80,,91,,,,,,,,,,,70,,,,,,,,,,,,86,,,,,,,,,,,,,,,94,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8,65.8,-18,1,
3/18/22 14:32,3/18/22 14:41,100,522,R_DBqUZXeLqgZtVQd,1,2,58,female,f,5,6,2,1,100,,,,,90,,,,,,,,,75,90,,,,,,,,,81,,,,,95,,,,,,,,,,100,,,,,,,,,,,76,,,,,,,,,,,,76,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.6,87.2,0.6,1,
3/18/22 14:34,3/18/22 14:42,100,455,R_3k0xLXb4CR5nddP,1,2,42,Male,m,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,75,,95,,,,,,,,,,75,,,,,,85,,,,,,,,,,,85,,,60,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,80,,,,,,,,95,,,,,,,,83,81,-2,1,
3/18/22 14:30,3/18/22 14:42,100,749,R_27rErHPsCCJchhW,1,2,48,female,f,5,6,1,2,,,,50,,,58,,,,49,,,,,64,,,,,,32,,,,,,,,,28,,,,,,,,,,,,,,57,,,,,,,,,10,,,,,,,,,,,,71,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,50.6,15.4,1,
3/18/22 14:42,3/18/22 14:42,100,42,R_ROKKZZaGh2T9ZGF,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22 14:42,3/18/22 14:43,100,37,R_9XBlFTTyxI3QDPH,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22 14:36,3/18/22 14:44,100,462,R_1IQNh2Lubxt0r8g,1,2,31,Male,m,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,76,,,,,74,,,,0,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,74,,,,,,,,74,,,,,,,,,,,,,71,,,,,,,,,,,,,,,71,,,,72.8,55,-17.8,1,
3/18/22 14:38,3/18/22 14:44,100,317,R_3pnxCcNfvrYOKwq,1,2,56,male,m,6,6,2,1,,,,,100,,,,0,,,,,100,,,,,,100,80,,,,,,,,,,,,,100,,,,100,,,,,,,,,,,,,,,,,99,,,,,100,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,76,-23.8,1,
3/18/22 14:42,3/18/22 14:44,100,98,R_3qpz3ovBNMrZHjL,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22 14:44,3/18/22 14:45,100,68,R_4UUqnkfjWRCQSad,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22 14:34,3/18/22 14:45,100,654,R_2uVZgno8oIbQb47,1,2,31,Male,m,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,70,,,,,,75,,,,,60,,80,,,,,,,,,80,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,70,,,,,,,,,,,,,,,,75,80,70,-10,1,It was a fun and interesting survey that had a good variety of tweets that I have not seen before.
3/18/22 14:26,3/18/22 14:45,100,1155,R_3JaxBCsRqTXd7ot,1,2,33,Male,m,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,81,,,91,,,,,,,,91,,,,,,,,30,,,,,,,,,,,,99,,,,100,,,,,,,,,,,71,,,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,100,,,,,,,90.4,78.6,-11.8,1,
3/18/22 14:37,3/18/22 14:47,100,560,R_3p0c185PaDBcDBG,1,2,46,male,m,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,100,,,,,,,,,100,,,,,50,,,,,,50,,100,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,,,,,,,,,,,,,100,,,,,,,,,,100,80,-20,1,
3/18/22 14:38,3/18/22 14:48,100,607,R_27qxxFafHmxt1Ys,1,2,36,Man,m,3,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,50,,50,,,,,,,,,60,,,,,,40,,,,,40,,,,,,,,,,,,,60,,,,,,,,,,,,,,,40,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,40,,46,52.2,6.2,1,
3/18/22 14:40,3/18/22 14:48,100,496,R_3qst2USOGXEJwVc,1,2,56,Male,m,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,50,,,,65,,,,,,50,,,,,,75,,,,,,,,,,,,,,,,50,,,,,,,,,,,,45,,,,,,,,,,,71,,,,,,,,,,,,,,,,55,,55,,,,,,,,,,,,55.2,64,8.8,1,
3/18/22 14:44,3/18/22 14:49,100,309,R_32WtpAu7XKlTPxI,1,2,51,Male,m,4,4,1,1,65,,,,,,,57,,,,71,,,,,65,,,,,,,65,,,,,,,,,,,40,,,,,,40,,,,,,,,,,,,,,,,41,,50,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8,64.6,21.8,1,
3/18/22 14:45,3/18/22 14:49,100,246,R_2w5kju807T2Y3ki,1,2,46,female,f,5,6,1,1,,,,31,,,,85,,,,,55,,,,,16,,,,,99,,,,,,,,,,,,73,,,,100,,,,,,,,,,63,,,,,,,,,,,,,87,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,57.2,-19.8,1,
3/18/22 14:46,3/18/22 14:50,100,211,R_2a9SyDgZqku28ls,1,2,39,male,m,6,7,1,1,,5,,,,,,,,64,,,3,,,83,,,,,,,,59,,,,,85,,,,,,,,,,,,,,,86,,,,,,,,9,,,,,,,,,,,,,,86,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,42.8,-29.2,1,
3/18/22 14:47,3/18/22 14:52,100,268,R_0PMrtrXjLeHzqRr,1,2,24,female,f,4,5,1,1,,73,,,,,73,,,,67,,,,,,,,72,,,71,,,,,,,,,,,48,,,,,,,,,,,,,63,,,,,,,,50,,,,,,,41,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,71.2,20.2,1,
3/18/22 14:45,3/18/22 14:52,100,425,R_BDKWTu8S6NjOitz,1,2,32,Male,m,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,61,,,,,,72,,60,,,,,,100,,,,,,,,,,,,,100,,,,,,100,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,71,,,76.8,70.6,-6.2,1,
3/18/22 14:42,3/18/22 14:52,100,614,R_2xQAczjiHqabxgj,1,2,44,Male,m,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,85,,,,,,73,,,,86,,,,,,,,,91,,,,,,,,,91,,,,,,,,,,,90,,,,,,,,,,,,,,,,,94,,,,,,,,,,76,,,,,,,,88,,,,,,,,,,,,87.8,79,-8.8,1,"Thank you for the opportunity to participate, it was interesting."
3/18/22 14:48,3/18/22 14:53,100,303,R_1eOWiXYTXb0cwXD,1,2,26,Female,f,5,6,1,1,,,,50,,,,,,55,,,,,56,,,45,,,24,,,,,24,,,,,,,,,,,,,,,26,,,,,,,,,20,,,,,,,,,,,,,,,,,25,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,46,26.2,1,
3/18/22 14:45,3/18/22 14:54,100,528,R_VUqymHTZqoh6FZD,1,2,56,Female,f,5,6,1,1,,,,,50,100,,,,,,,,100,,,,,100,,,,,,50,,,,,,50,,,,,,,,,,,0,,,,,,,,,,,,,,50,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,80,60,1,Thank you for the opportunity to take this survey. I was fully attentive and answered as honestly as I could.
3/18/22 14:54,3/18/22 14:55,100,43,R_Y4i4QWWRA9RvExr,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/22 14:48,3/18/22 14:55,100,442,R_3EW48gUFSTjeT1s,1,2,29,male,m,5,6,2,1,81,,,,,,,,29,,,42,,,,,,,,48,,,71,,,,,,,,,81,,,,,100,,,,,,,,,,,51,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4,54.2,-8.2,1,
3/18/22 14:44,3/18/22 14:56,100,699,R_2EGGwTTxTlnG9JP,1,2,36,Female,f,3,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,71,,,,,81,,,,,,,98,,,,,,91,,,,80,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,50,,,,,,,,,,,,77,,,,,,,,,,,95,,,,,,70.2,85.6,15.4,1,
3/18/22 14:55,3/18/22 15:00,100,269,R_6Db4qWrbSdhHdFT,1,2,36,male,m,6,7,1,2,,,67,,,,,,,95,,74,,,,,69,,,,,,,11,,,,,,,,,,,,86,,,,,,,96,,,,,,,,,,,,,,92,,,,,,,,95,,,,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2,63.2,-27,1,
3/18/22 14:56,3/18/22 15:01,100,258,R_1OP3JhlV2yLea94,1,2,34,male,m,6,5,1,2,,69,,,,,,,0,,,,,,80,,,,,100,100,,,,,,,,,0,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,,,,,,,100,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,69.8,-10.2,1,
3/18/22 14:56,3/18/22 15:02,100,383,R_0xHcNm33NUN76rT,1,2,61,Female,f,6,7,2,1,,,,,70,,,50,,,,,54,,,,70,,,,,,,,83,,,61,,,,,,,,,,,,,,,,,100,,,,,,,,100,,,,,,,,,100,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.4,65.4,-23,1,
3/18/22 14:57,3/18/22 15:03,100,349,R_2pPubaGB3Mk7VlD,1,2,30,Male,m,4,5,1,1,,,76,,,77,,,,,,,,75,,,,,76,,,,50,,,,82,,,,,,,,,,,,85,,,,,,,,81,,,,,,,,,,,,79,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6,70.8,-11.8,1,
3/18/22 15:00,3/18/22 15:06,100,330,R_ZlPzWzhO8VAvAfn,1,2,36,Male,m,6,6,1,1,,,,97,,,92,,,,92,,,,,,,91,,,,93,,,,,,,,,,,,76,,,,71,,,,,,,,,,,,,72,,,,,,,,,,,,83,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.6,93,15.4,1,
3/18/22 15:03,3/18/22 15:11,100,471,R_PXTsb1dSH2tFMQh,1,2,49,male,m,4,5,1,1,,,1,,,,,,,1,,,,1,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,
3/18/22 15:04,3/18/22 15:11,100,423,R_30vFFQ0Nmd1yeIF,1,2,48,female,f,6,7,1,1,100,,,,,,,,0,,77,,,,,51,,,,,,,,56,,,,,,,,81,,,,,,,,62,,,,,,,,,,,,,96,,,,,,,,92,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.6,56.8,-22.8,1,
3/18/22 15:09,3/18/22 15:13,100,267,R_29tOukraQJwcj7N,1,2,22,Female,f,6,7,1,2,65,,,,,,70,,,,,66,,,,70,,,,,,70,,,,,,,,,,,,,50,,,,,,,,,70,,,,70,,,,,,,,,,,,,,,,,,,90,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,68.2,2.2,1,
3/18/22 15:09,3/18/22 15:14,100,300,R_3JwURagHYJhaIzi,1,2,32,female,f,5,6,2,1,,73,,,,,,58,,,,,,,53,,,,,77,50,,,,,,,,99,,,,,,,,,100,,,,,,,,,,,,,,,,73,,,,79,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4,62.2,-24.2,1,
3/18/22 15:05,3/18/22 15:15,100,597,R_1GOhK1jqpd2Sd5g,1,2,45,Female,f,5,6,1,1,,,,95,,90,,,,,,,100,,,,,90,,,,,88,,,,,90,,,,,,,,,100,,,,,,,,,,80,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,92.6,11.6,1,
3/18/22 15:15,3/18/22 15:19,100,233,R_OIinGwY8YhhUUXn,1,2,54,male,m,4,5,1,2,,,,,76,75,,,,,,71,,,,,72,,,,73,,,,,,,,,,,,43,,,,,,,,,24,,,,,,,40,,,,,,,,,,,,,,,65,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.6,73.4,24.8,1,
