StartDate,EndDate,Progress,Duration (in seconds),ResponseId,consent,english_check,age,gender_raw,gender,party_affil,use_twitter,interact_senator,RE_1,RE_2,RE_3,RE_4,RE_5,RE_6,RE_7,RE_8,RE_9,RE_10,RE_11,RE_12,RE_13,RE_14,RE_15,RE_16,RE_17,RE_18,RE_19,RE_20,RE_21,RE_22,RE_23,RE_24,RE_25,RD_1,RD_2,RD_3,RD_4,RD_5,RD_6,RD_7,RD_8,RD_9,RD_10,RD_11,RD_12,RD_13,RD_14,RD_15,RD_16,RD_17,RD_18,RD_19,RD_20,RD_21,RD_22,RD_23,RD_24,RD_25,RD_26,RD_27,RD_28,RD_29,RD_30,RD_31,RD_32,RD_33,RD_34,RD_35,RD_36,RD_37,RD_38,RD_39,RD_40,RD_41,RD_42,RD_43,RD_44,RD_45,RD_46,RD_47,RD_48,RD_49,RD_50,RD_51,RD_52,RD_53,DE_1,DE_2,DE_3,DE_4,DE_5,DE_6,DE_7,DE_8,DE_9,DE_10,DE_11,DE_12,DE_13,DE_14,DE_15,DE_16,DE_17,DE_18,DE_19,DE_20,DE_21,DE_22,DE_23,DE_24,DE_25,DE_26,DE_27,DE_28,DD_1,DD_2,DD_3,DD_4,DD_5,DD_6,DD_7,DD_8,DD_9,DD_10,DD_11,DD_12,DD_13,DD_14,DD_15,DD_16,DD_17,DD_18,DD_19,DD_20,DD_21,DD_22,DD_23,DD_24,DD_25,DD_26,DD_27,DD_28,DD_29,DD_30,DD_31,DD_32,DD_33,DD_34,DD_35,DD_36,DD_37,DD_38,DD_39,DD_40,DD_41,DD_42,DD_43,DD_44,DD_45,DD_46,DD_47,DD_48,DD_49,DD_50,DD_51,DD_52,DD_53,DD_54,DD_55,DD_56,DD_57,DD_58,DD_59,DD_60,DD_61,DD_62,DD_63,DD_64,DD_65,ideology,DEM_FT,REP_FT,ind_status,party_status,compromise,quality_check,comments
3/30/23 14:44,3/30/23 14:52,100,475,R_2fjn0dGnXpDSPiv,1,2,24,Female,female,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,2,,,,,2,,,,,,4,,,,,,,,,,,,,,,5,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,6,81,3,4,7,3,1,
3/30/23 14:46,3/30/23 14:52,100,410,R_1M6Uqgvflwxxkyl,1,2,33,Female,female,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,1,,,1,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,2,,,,,,,,,,,,,,,,,2,,,,,,4,50,50,2,4,4,1,Thank you!
3/30/23 14:50,3/30/23 14:53,100,125,R_2QyTGnMj9rFi7Dw,1,2,34,man,male,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,4,,,,,,,,3,,2,,,,,,,,3,,,,,,,,,,,,4,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,4,,,,,,,,,,,,,,,,,,,,4,,,,,5,62,60,5,4,6,1,
3/30/23 14:47,3/30/23 14:53,100,325,R_9RC1fnoisIbYxrz,1,2,31,male,male,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,2,,2,,,,,,,1,,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,6,100,36,5,6,5,1,
3/30/23 14:44,3/30/23 14:53,100,539,R_1LebRRULXaxb09w,1,2,62,Male,male,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,6,72,18,5,7,5,1,
3/30/23 14:48,3/30/23 14:53,100,283,R_3PNOV1dO6yYZDyu,1,2,28,male,male,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3,,,,,,,,2,,,,,4,,4,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,,,,1,,,,,,5,68,46,4,6,6,1,
3/30/23 14:41,3/30/23 14:53,100,689,R_RqaKgcWeLgEOXol,1,2,56,female,female,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,,,,,,,,3,,,,,2,,,3,,,,,,,,,,,,,,5,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,7,100,0,1,1,7,2,"I was confused as to the terms used to describe the terms of the replies to the tweets.I'm not sure the replies were dismissive. They didn't agree, that doesn't seem to be the same.This is the exact reason that I don't retweet comments from politicians. I don't understand how their position can be whittled down to the space allowed by twitter. "
3/30/23 14:46,3/30/23 14:53,100,435,R_30ksdJnB3l9qadK,1,2,53,Female,female,2,1,1,,,,,1,,3,,,,2,,,,,,1,,,,1,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,6,3,1,Thank you!
3/30/23 14:46,3/30/23 14:53,100,447,R_3oSmTrBZwiokvrO,1,2,39,female,female,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,,,,2,,,,,,,1,,3,,,,,,,,,,,,,,,,,5,,,,,,,,,,,4,,,,,,,,,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,7,63,21,1,5,5,1,Thank you for letting me participate!
3/30/23 14:50,3/30/23 14:53,100,210,R_1K9YkMVHPhfv74Z,1,2,40,Female,female,3,1,1,,,,,1,,,,,1,,,,1,,,,1,,,,,,1,,,,,,,4,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,40,2,2,7,1,
3/30/23 14:48,3/30/23 14:53,100,281,R_xmRpeYlykkAwX7z,1,2,39,Male,male,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,2,,,,,,,,1,,,,,1,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,,5,6,75,5,2,6,3,1,
3/30/23 14:48,3/30/23 14:53,100,329,R_3fk6B40NHQZhZog,1,2,59,female,female,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,1,,,,,,,,4,,,,,,3,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,7,83,36,4,6,6,1,
3/30/23 14:46,3/30/23 14:53,100,417,R_2v03NBK0fhpF8G3,1,2,61,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,4,74,1,1,5,5,1,Thank you for the survey and stay safe.
3/30/23 14:49,3/30/23 14:53,100,276,R_1OMIO8Dsnc0Rz7n,1,2,30,female,female,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,2,,,3,,,,,,,2,,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,4,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,4,6,50,20,1,4,6,1,
3/30/23 14:47,3/30/23 14:53,100,400,R_22DJrYrn25enGXN,1,2,32,Male,male,3,1,1,1,,,,,,,1,,,,1,,,,,,,1,,,,,,1,,,,,,,,4,,,,5,,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,30,35,4,4,7,1,
3/30/23 14:48,3/30/23 14:54,100,310,R_27NAs0oebIge4o3,1,2,33,male,male,3,1,2,,1,,,,,5,,,,,,1,,,,,1,,,,,4,,,,4,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55,70,2,4,7,1,
3/30/23 14:49,3/30/23 14:54,100,269,R_UuKEtXUCxlu7e8h,1,2,37,female,female,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,3,,,,,,3,,,,,,,,,2,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,4,78,9,1,5,5,1,
3/30/23 14:34,3/30/23 14:54,100,1207,R_3KBZqspJyGpVzld,1,2,28,male,male,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,3,,,,,,3,,,,,,,,3,,,,4,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,3,7,3,89,6,6,6,1,No comments
3/30/23 14:50,3/30/23 14:54,100,240,R_0UGGapl5OOoFY2t,1,2,24,female,female,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,2,,,,,,,,3,,,,,,3,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,5,,,6,71,30,2,5,5,1,
3/30/23 14:51,3/30/23 14:54,100,176,R_tPQrmAOXfeyRPfr,1,2,40,Male,male,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,4,,,,,,,,,,6,90,20,4,7,6,1,
3/30/23 14:47,3/30/23 14:54,100,378,R_2TuQB8DbIx6YX5J,1,2,28,FEMALE,female,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,,,,,2,,,,,,,,3,,,,,,3,,,3,,,,,,,,,,,,,3,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,7,73,0,2,7,2,1,
3/30/23 14:51,3/30/23 14:54,100,201,R_C1SreUFvO0fPbNv,1,2,27,male,male,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,1,,,,1,,,,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,5,,,,,7,80,19,3,5,5,1,
3/30/23 14:51,3/30/23 14:54,100,199,R_vJthLjzqanWcllT,1,2,27,Male,male,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,3,,,,,1,,,,,1,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,5,,,,,5,,,,,,,,,,,,7,75,0,1,7,1,1,
3/30/23 14:49,3/30/23 14:54,100,314,R_3Mm94H4foRCctck,1,2,61,Female,female,2,1,2,,,1,,,,,,2,,,,,,2,1,,,,,,,1,,,5,,,,,,,,,,,,,,,,,5,,,,5,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,96,5,6,4,1,
3/30/23 14:45,3/30/23 14:54,100,573,R_1nOPy3jDn9IHXuR,1,2,59,genderqueer,genderqueer,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,,2,,,,,2,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,,,5,,,5,,,,,,,,,,,7,65,10,2,6,4,1,
3/30/23 14:46,3/30/23 14:54,100,492,R_2BkWbGVg8u6viDn,1,2,32,trans nonbinary genderfluid,nonbinary,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,1,,,,,3,,,,,,2,,,,,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,,,,,,5,,,,,3,,,,,,,,,,,,,,,5,,,,,,,,7,50,0,1,5,4,1,
3/30/23 14:47,3/30/23 14:54,100,428,R_RrYOHD7wx2IDao1,1,2,50,male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,1,,,,,,,,2,,,3,,,,,,,,,,,,,3,,,,,,,,,,,,,5,,,,,,,,4,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,5,,4,25,15,1,1,6,1,
3/30/23 14:50,3/30/23 14:54,100,268,R_1qTXO4z1xfDjR2U,1,2,28,Male,male,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,4,,,,,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,,5,,4,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,4,,,,,,5,40,15,1,4,5,1,N/A
3/30/23 14:50,3/30/23 14:54,100,284,R_27PWaJcBMvx4Nho,1,2,29,Female,female,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,1,,,2,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,5,,,,,,,7,81,0,4,7,1,1,
3/30/23 14:49,3/30/23 14:54,100,346,R_2WOafhhe4AfcAIW,1,2,40,Female,female,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,5,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,,,,1,,,,,,,,,,7,94,2,4,7,6,1,
3/30/23 14:44,3/30/23 14:55,100,617,R_1hG6kbJgQQGAyiG,1,2,62,female,female,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,,,,,2,,,,,,,,,,1,,,,1,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,4,50,50,1,3,4,1,
3/30/23 14:50,3/30/23 14:55,100,276,R_2c6Mf5tz4EFqwS0,1,2,23,nonbinary,nonbinary,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,,,,,,,,3,,2,,,,2,,,,,,3,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,1,7,60,0,2,4,2,1,
3/30/23 14:43,3/30/23 14:55,100,687,R_tWFdElI2XRWZAS5,1,2,64,male,male,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,1,,,1,,,,,,,,,1,,,,,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,7,80,15,4,4,6,1,"I liked the survey, but I am pointing out that it is NOT Democrat Party or Democrat candidate, the descriptive word is Democratic.  Thanks"
3/30/23 14:50,3/30/23 14:55,100,288,R_1oGbVaQy2ZgX1jl,1,2,41,female,female,3,1,1,1,,,,,,,1,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,5,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,1,4,4,1,
3/30/23 14:47,3/30/23 14:55,100,456,R_doikgNM1b69zdOV,1,2,33,male,male,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,1,,,,1,,,,,,1,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,4,,,,,,,,,7,60,30,5,5,6,1,
3/30/23 14:45,3/30/23 14:55,100,573,R_3qx7rmHHvQjPd5X,1,2,42,female,female,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,5,,,,,,,,,,2,,,,2,,,,,5,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,5,,,,,,5,,,,,,,,,,,,,,,,,,,,,,5,,,5,64,30,2,5,5,1,
3/30/23 14:49,3/30/23 14:55,100,340,R_24pGs9fp6yGQAN9,1,2,48,Female,female,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,3,,,,4,,,,,,2,,,,1,,,,,,,,,2,,,,,,,,,,,,,,,,,,4,,,,,5,,,,,,,,,,,,,,,,,4,,,,,,,2,,,,,,,,,,,,,3,72,55,4,6,5,1,
3/30/23 14:50,3/30/23 14:55,100,332,R_2Sd9bu86YHklMZL,1,2,50,Male,male,2,1,1,,,2,,,,,,2,,,1,,,,,1,,,,,2,,,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,65,4,7,7,1,
3/30/23 14:47,3/30/23 14:55,100,523,R_2xFahm39nQBXYvh,1,2,31,female,female,6,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,,,,,,,1,,,,,1,,,,,,,5,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,2,,,,,,,,,,,5,,,,,,,,,,,,,5,,,,,,,,6,100,50,2,3,7,1,
3/30/23 14:49,3/30/23 14:55,100,354,R_1i8Lid4X47wu9Km,1,2,30,Female,female,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,,,,2,,,,,,,4,,,,,2,,,,,,,,4,,,,,,,,,,,,,4,,,,,,,,,4,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,4,,,,7,100,2,5,7,3,1,
3/30/23 14:50,3/30/23 14:55,100,350,R_27fVRP93n6GbX9I,1,2,47,Male,male,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,2,,,,2,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,4,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,4,70,61,2,2,6,1,
3/30/23 14:51,3/30/23 14:55,100,294,R_2739dzrlGTvQFr5,1,2,59,female,female,3,1,1,,,1,,,,,,,2,1,,,,,,,,1,,,,,,2,,,,,,,,,5,,,,,,5,,,,,,,,,,,,,,,5,,,,,,,,,,,,4,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,82,81,5,2,7,1,
3/30/23 14:52,3/30/23 14:56,100,206,R_3k4zWmB9nuf4Rma,1,2,45,Male,male,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,,,3,,,,,,,5,,,,,5,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,5,,,,,,,,,,5,,,,4,50,10,5,5,5,1,
3/30/23 14:52,3/30/23 14:56,100,239,R_3KuYRyiUC8UrSDw,1,2,30,,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,1,,,,2,,,,,,1,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,5,,,,,,,,,,,,,5,20,15,5,4,7,1,
3/30/23 14:46,3/30/23 14:56,100,571,R_3r05gzoEHjOOeSJ,1,2,68,woman,female,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,3,,,2,,,,,,2,,,,,,,,,,,,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,5,,,,,,,,,,,4,40,61,1,1,7,1,
3/30/23 14:49,3/30/23 14:56,100,393,R_1jU0l7kbHG9dobe,1,2,36,non-binary,nonbinary,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,2,,,,,3,,,,,,2,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,,4,,,7,1,0,1,5,1,1,
3/30/23 14:52,3/30/23 14:56,100,206,R_3khakizqYXLVhs8,1,2,33,male,male,3,1,2,,,,2,,,2,,,,,,,,3,,,2,,,3,,,,,,,5,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,50,2,5,3,1,
3/30/23 14:50,3/30/23 14:56,100,372,R_2AYW64F6Hv8mRIZ,1,2,27,female,female,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,1,,,,1,,,,,,,3,,,,,,,,,,,4,,,,,,5,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,6,95,20,5,7,4,1,
3/30/23 14:52,3/30/23 14:56,100,236,R_25Bl4h4uMO2pS3G,1,2,24,Female,female,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,4,,,,,,,1,,,,,,1,,,,3,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,4,7,80,20,2,5,4,1,
3/30/23 14:49,3/30/23 14:56,100,423,R_1eDcCSRTF1aGihz,1,2,37,Male,male,3,1,1,,,,1,,2,,,,,,,,,1,,1,,,,,2,,,,,,,,5,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25,30,5,5,6,1,
